any,2248,4203,40176,40271
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,899,899,899,889
Y,1389,1389,1389,1389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
,,,,
,,,,
,,,,
Y,559,559,,559
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,219,219,219,219
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1589,1599,1599,1599
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,739,739,739,739
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,719,619/719,719,719
Y,719,729,719,719
Y,699,699,699,699
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,159,169,159,159
,,,,
Y,89,89,89,89
,,,,
Y,519,519,,519
,,,,
,,,,
Y,459,489,459,469
,,,,
,,,,
Y,509,539,,519
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,199,,179
,,,,
Y,489,499,,489
,,,,
,,,,
,,,,
Y,489,499,,489
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
Y,539,559,,539
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,199,,179
,,,,
Y,319,319,,319
,,,,
Y,489,499,,489
Y,539,559,,539
,,,,
,,,,
Y,489,499,,489
,,,,
,,,,
Y,489,499,,489
,,,,
Y,489,499,,489
,,,,
,,,,
Y,539,559,,539
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
Y,0,0,,0
,,,,
Y,699,699,699,699
,,,,
,,,,
,,,,
Y,559,549,549,549
,,,,
Y,169,169,169,169
,,,,
Y,169,169,169,169
Y,169,169,169,169
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1200,1200,1200,1200
,,,,
Y,,1200,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,309,329,329,309
Y,199,199,,199
,,,,
Y,199,199,199,199
,,,,
,,,,
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,239,239,239,239
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,169,169,169,169
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
Y,,,255,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,179,179,179
Y,479,479,479,479
,,,,
,,,,
,,,,
,,,,
,,,,
Y,539,539,539,539
Y,539,539,,539
Y,539,539,539,539
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,469,449,449,469
Y,469,449,,469
Y,469,449,449,469
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
Y,219,219,219,219
,,,,
,,,,
,,,,
Y,20,,,20
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,389,389,389,389
,,,,
Y,389,389,389,389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,60,60,,60
,,,,
Y,75,75,,75
Y,449,459,449,449
Y,449,459,,449
Y,489,499,489,489
Y,489,499,489,489
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,899,899,899,899
,,,,
Y,199,199,,199
Y,799,,,
Y,899,899,899,899
,,,,
,,,,
Y,339,339,329,339
Y,449,449,449,449
,,,,
,,,,
,,,,
,,,,
,,,,
Y,929,939,919,929
Y,979,999,919,969
,,,,
,,,,
Y,889,899,889,889
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,299,299,299,299
Y,299,299,299,299
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,149,169,149,149
Y,149,169,149,149
,,,,
Y,149,169,149,149
Y,149,169,149,149
Y,149,169,149,149
Y,149,169,149,149
Y,149,169,149,149
Y,139,169,139,139
,,,,
,,,,
,,,,
,,,,
Y,99/139,99/139,,99/139
Y,159,159,,159
,,,,
,,,,
,,,,
Y,35,35,35,35
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,199/639,199/639,199/639,199/639
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,509,509,509,509
,,,,
Y,479,479,479,479
Y,289,289,289,289
,,,,
Y,80,80,,80
,,,,
Y,65,65,65,65
,,,,
Y,80,,,80
,,,,
,,,,
,,,,
Y,100,169,100,129
,,,,
,,,,
,,,,
,,,,
Y,65,60,40,60
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,479,,,479
,,,,
,,,,
,,,,
,,,,
,,,,
Y,479,,,479
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,,99,,99
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
Y,289,289,,289
Y,449,459,459,449
Y,359,359,359,359
Y,369,369,369,369
Y,369,369,,369
Y,359,359,359,359
Y,369,369,,369
,,,,
Y,159,159,159,159
Y,,350,,
Y,,400,,
Y,,400,,
Y,,400,,
,,,,
Y,,400,,
,,,,
Y,159,159,,159
,,,,
,,,,
,,,,
Y,409,409,,409
,,,,
,,,,
Y,449,459,,449
Y,469,469,,469
Y,369,379,369,369
Y,369,379,369,369
,,,,
Y,369,379,369,369
,,,,
Y,369,379,369,369
Y,369,379,369,369
,,,,
Y,359,369,359,359
Y,359,369,359,359
Y,559,569,,559
Y,559,569,,559
Y,559,569,,559
Y,409,409,,409
,,,,
,,,,
Y,419,419,,419
,,,,
,,,,
,,,,
Y,419,419,,419
,,,,
Y,,419,,419
,,,,
,,,,
,,,,
,,,,
,,,,
Y,194,194,194,194
Y,419,419,,419
,,,,
Y,369,379,369,369
Y,499,509,519,499
Y,499,509,519,499
Y,499,509,519,499
Y,,329,,
Y,,329,,
Y,369,379,369,369
Y,439,449,,439
,,,,
,,,,
,,,,
,,,,
Y,194,194,194,194
Y,126,126,126,126
Y,369,379,369,369
Y,126,126,126,126
,,,,
Y,194,194,194,194
Y,126,126,126,126
,,,,
Y,194,194,194,194
,,,,
Y,126,126,126,126
,,,,
,,,,
,,,,
Y,299,299,299,299
Y,339,339,339,339
Y,379/389,379/389,379/389,379/389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,99,99,99,99
Y,,,149,
,,,,
Y,,,149,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,569,569,569,569
Y,569,569,569,569
Y,569,569,569,569
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,499,499,499,499
,,,,
,,,,
Y,499,499,499,499
,,,,
Y,489,489,489,489
Y,489,489,489,489
Y,489,489,489,489
,,,,
Y,529,529,529,529
Y,529,529,529,529
Y,529,529,529,529
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,489,489,489,489
Y,489,489,489,489
Y,489,489,489,489
,,,,
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,539,539,539,539
Y,489,489,489,489
Y,489,489,489,489
Y,489,489,489,489
,,,,
,,,,
Y,399,399,399,399
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,339,339,,339
Y,529,549,,529
Y,559,569,,559
Y,489,489,,489
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,25,35,25,25
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,339,359,,339
Y,339,359,,339
Y,339,359,,339
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,,,449
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,,,449
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,639,639,639,639
Y,679,679,679,679
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,449,,449
,,,,
Y,599,619,,599
,,,,
Y,699,719,719,699
,,,,
Y,759,779,779,759
,,,,
Y,869,879,869,869
,,,,
,,,,
Y,929,939,929,929
Y,729,749,749,729
,,,,
Y,899,909,899,899
,,,,
,,,,
Y,379,379,379,379
,,,,
,,,,
,,,,
Y,,,619,619
Y,,,509,509
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,399,419,399,419
Y,499,519,489,499
,,,,
,,,,
Y,559,589,559,569
,,,,
Y,99,99,99,99
Y,99,99,99,99
Y,619,619,599,599
,,,,
Y,669,669,649,649
,,,,
Y,649,649,629,629
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,729,739,,739
Y,729,739,,739
,,,,
,,,,
Y,779,789,,789
,,,,
Y,779,789,,789
Y,779,789,,789
Y,779,789,,789
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
,,,,
,,,,
,,,,
,,,,
Y,259,259,,259
,,,,
Y,429,429,429,429
Y,329,339,329,329
Y,339,349,339,339
Y,339,349,,339
Y,319,329,319,319
Y,339,349,,339
,,,,
Y,129,129,129,129
Y,,300,,
Y,,350,,
Y,,350,,
Y,,350,,
,,,,
Y,,350,,
,,,,
Y,129,129,,129
,,,,
,,,,
,,,,
Y,369,369,,369
,,,,
Y,429,429,,429
Y,439,439,,439
Y,309,329,329,309
Y,309,329,329,309
,,,,
Y,309,329,329,309
,,,,
,,,,
Y,309,329,329,309
Y,309,329,329,309
Y,299,309,299,299
Y,299,299,299,299
Y,529,549,,529
Y,529,549,,529
Y,529,549,,529
Y,369,369,,369
,,,,
Y,389,389,,389
,,,,
,,,,
,,,,
,,,,
Y,389,389,,389
,,,,
,,,,
Y,,389,,389
,,,,
,,,,
,,,,
,,,,
,,,,
Y,183,183,183,183
Y,379,379,,379
,,,,
Y,309,329,329,309
Y,479,479,459,479
Y,479,479,459,479
Y,479,479,459,479
Y,,299,,
Y,,299,,
Y,309,329,329,309
Y,369,389,,369
,,,,
,,,,
,,,,
,,,,
Y,183,183,183,183
Y,116,116,116,116
Y,309,329,329,309
Y,116,116,116,116
,,,,
Y,183,183,183,183
Y,116,116,116,116
,,,,
Y,183,183,183,183
,,,,
Y,116,116,116,116
,,,,
,,,,
,,,,
Y,159,159,159,159
Y,239,239,,
,,,,
Y,239,239,239,239
,,,,
Y,239,239,239,239
Y,239,239,239,239
,,,,
Y,239,239,,239
Y,239,239,239,239
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,449,469,449,469
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,499,519,,519
Y,149,149,149,149
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,30,30,30
,,,,
Y,369,,,369
,,,,
,,,,
,,,,
,,,,
Y,369,,,369
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,179,179,,179
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,239,239,249,239
,,,,
Y,100/249,100/249,100/249,100/249
Y,200,,,
Y,99,99,99,99
,,,,
Y,250,250,250,250
,,,,
,,,,
,,,,
Y,219,219,,219
,,,,
Y,349,359,349,349
Y,159,159,159,159
Y,279,279,279,279
Y,279,279,,279
Y,159,159,159,159
Y,279,279,,279
,,,,
Y,100,100,100,100
,,,,
Y,,250,,
Y,,300,,
Y,,300,,
Y,,300,,
,,,,
Y,,300,,
,,,,
Y,100,100,,100
,,,,
,,,,
,,,,
Y,309,309,,309
,,,,
Y,349,359,,349
,,,,
Y,379,379,,379
Y,269,299,269,269
Y,269,299,269,269
,,,,
Y,269,299,269,269
,,,,
,,,,
Y,269,299,269,269
Y,269,299,269,269
,,,,
,,,,
Y,259,259,,259
Y,259,259,,269
Y,489,489,,489
Y,489,489,,489
Y,489,489,,489
Y,309,309,,309
,,,,
Y,,319,,319
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,149,149,149,149
Y,319,319,,319
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,269,299,269,269
Y,399,399,399,399
Y,399,399,399,399
Y,399,399,399,399
Y,,259,,
Y,,259,,
Y,269,299,269,269
Y,309,339,,309
,,,,
,,,,
,,,,
,,,,
Y,149,149,149,149
Y,116,116,116,116
Y,269,299,269,269
Y,116,116,116,116
,,,,
Y,149,149,149,149
Y,116,116,116,116
,,,,
Y,149,149,149,149
,,,,
Y,116,116,116,116
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,150,150,150,150
,,,,
Y,300,300,300,300
,,,,
Y,300,300,,300
Y,0,0,0,0
,,,,
,,,,
,,,,
Y,150,150,,150
,,,,
,,,,
Y,130/200,130/200,130/200,130/200
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,389,399,,399
Y,369,359,379,379
,,,,
Y,419,409,,429
,,,,
,,,,
Y,529,569,529,529
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,769,799,769,789
Y,809,849,819,829
Y,699,709,699,699
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,30,35,35,35
Y,0,0,0,0
Y,0,0,0,0
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,699,719,,699
,,,,
Y,869,879,,869
,,,,
Y,729,749,,729
Y,899,909,,899
,,,,
,,,,
Y,369,369,369,369
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,59,59,59,59
Y,50,,50,
,,,,
Y,60,60,,60
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,59,59,,59
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,35/59,35/49,35/59,35/59
,,,,
,,,,
,,,,
Y,60,,,
,,,,
Y,49,49,59,59
,,,,
,,,,
,,,,
,,,,
,,,,
Y,60,60,60,60
,,,,
Y,79,99,79,79
,,,,
,,,,
Y,49,49,59,59
,,,,
,,,,
Y,339,339,,339
Y,519,519,,519
Y,299,299,299,299
Y,459,489,459,469
,,,,
,,,,
Y,509,539,,519
,,,,
,,,,
,,,,
Y,179,199,,179
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,40,40,40,40
Y,40,40,40,40
Y,20/40,40,,20/40
Y,30,40,,30
,,,,
,,,,
Y,,40,,
Y,30/40,40,,30/40
Y,30,30,,30
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,49,59,59,59
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1459,1469,1479,1459
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,139,139,139,139
,,,,
,,,,
Y,189,189,189,189
,,,,
Y,189,189,,189
,,,,
,,,,
,,,,
Y,224,224,224,224
,,,,
,,,,
,,,,
,,,,
Y,224,224,224,224
Y,141,141,151,141
Y,141,141,,141
Y,224,224,224,224
,,,,
Y,141,141,141,141
,,,,
,,,,
Y,224,224,224,224
,,,,
Y,141,141,151,141
,,,,
Y,1459,1459,1459,1459
Y,799,799,,799
Y,919,999,919,919
Y,999,999,999,999
Y,2139,2149,2159,2139
Y,1169,1169,1169,1169
,,,,
Y,739,739,,739
Y,739,739,719,739
Y,789,789,,789
,,,,
,,,,
,,,,
,,,,
Y,719,749,,739
Y,719,749,,739
,,,,
Y,779,779,,759
,,,,
,,,,
Y,719,749,,739
Y,779,779,,759
Y,719,749,,739
Y,719,749,,739
Y,719,749,,739
Y,779,779,,759
,,,,
,,,,
,,,,
Y,1219,1219,1219,1219
Y,989,989,999,989
Y,,,659,
Y,,,639,
Y,,,659,
Y,,749,,
Y,1499,1529,1499,1499
,,,,
Y,1439,1439,1439,1439
Y,1329,,,
Y,1359,1359,1359,1359
Y,579,579,599,579
Y,899,919,899,899
,,,,
Y,1479,1499,1479,1479
,,,,
Y,1459,1439,1459,1459
Y,999,999,999,999
Y,829,829,849,829
,,,,
Y,789,808,808,789
Y,1019,1019,1019,1019
Y,1119,1119,1119,1119
,,,,
Y,689,689,,669
Y,879,879,,879
Y,1239,1249,1229,1239
Y,1299,1309,1289,1299
Y,1399,1409,1419,1399
Y,1439,1449,1459,1439
Y,1269,1279,1259,1269
,,,,
Y,679,679,679,679
Y,749,749,739,749
Y,839,849,839,839
,,,,
Y,500,500,,500
Y,500,500,,500
Y,500,500,,500
Y,500,500,,500
,,,,
Y,500,500,500,500
Y,500,500,500,500
Y,500,500,,500
Y,500,500,500,500
Y,500,500,500,500
Y,500,500,500,500
Y,500,500,,500
Y,500,500,,500
Y,999,999,999,999
Y,1049,1049,1049,1049
,,,,
Y,1029,1029,1029,1029
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1339,1339,,1329
Y,1339,1339,,1329
,,,,
,,,,
Y,1359,1339,,1329
,,,,
Y,1359,1339,,1329
Y,1359,1339,,1329
Y,1359,1339,,1329
,,,,
,,,,
Y,719,719,719,719
Y,749,749,,749
Y,769,769,,769
,,,,
,,,,
Y,539,539,,539
,,,,
,,,,
Y,519,519,519,519
Y,569,569,,569
Y,1399,1399,,1399
,,,,
Y,,,1379,
Y,1339,1349,1299,1339
,,,,
Y,1289,1289,1239,1289
,,,,
,,,,
,,,,
,,,,
,,,,
Y,1229,1249,,1239
Y,1399,1409,,1399
Y,1259,1279,,1269
Y,1439,1449,,1439
,,,,
Y,739,739,,739
,,,,
Y,739,739,719,739
Y,789,789,,789
,,,,
Y,739,739,739,739
Y,839,839,849,839
Y,719,719,719,719
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Y,0,0,0,0
,,,,
,,,,
,,,,
Y,100,100,100,100
,,,,
,,,,
,,,,
,,,,
Y,499,499,499,499
Y,599,599,599,599
Y,479,479,479,479
,,,,
Y,389,389,389,389
Y,389,389,389,389
Y,389,389,,389
Y,389,389,,389
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
