any,1248,1249,2111,2332,2515,2693,2731,3059,5978,5979,6524,6844,7507,7508,7575,7593,10297,11551,11844,11906,12084,12221,12222,12612,13080,13124,13379,13501,13978,15288,15350,15594,15719,15722,17338,17806,18406,20103,20259,24659,28996,31587,31872,32221,32354,33313,34384
Y,,1375,1459,1459,1375,,1459,1300,1300,,1359,1459,1459,1459,1375,1280,1459,1459,1300,1295,1280,1090,1459,1280,1359,1459,1375,1280,1375,1459,1300,1280,1319,1375,,1280,1459,1459,,1375,,1280,1380,1300,1375,1375,1459
Y,,25,35,30,25,,30,30,30,,45,30,35,30,25,25,30,30,30,35,25,40,30,25,45,30,25,25,25,30,30,25,45,25,,25,30,30,,25,,25,25,30,25,25,30
Y,,25,39,39,25,,39,30,30,,49,39,39,39,25,25,39,39,30,,25,40,39,25,49,39,25,25,25,39,30,25,49,25,,25,39,39,,25,,25,25,30,25,25,39
Y,,25,25,25,25,,25,30,30,,49,25,25,25,25,25,25,25,30,35,25,25,25,25,49,25,25,25,25,25,30,25,49,25,,25,25,39,,25,,25,25,30,25,25,25
Y,,815,759,759,815,,750,625,625,,649,759,759,750,815,640,759,759,625,,640,580,759,640,659,759,815,640,815,759,625,640,659,815,,640,759,759,,815,,640,815,625,815,815,759
Y,,1095,1069,1049,1095,,1050,915,915,,969,1049,1069,1050,1085,920,1049,1049,915,,920,800,1049,920,959,1049,1095,920,1095,1049,915,920,939,1085,,920,1049,1079,,1095,,920,1095,915,1095,1095,1049
Y,,1160,1119,1119,1160,,1115,960,960,,1019,1119,1119,1115,1150,1000,1119,1119,960,,1000,850,1119,1000,999,1119,1160,1000,1160,1119,960,1000,989,1150,,1000,1119,1129,,1160,,1000,1155,960,1160,1160,1119
Y,,960,919,879,960,,850,740,740,,749,879,919,855,960,760,869,879,740,,760,690,879,760,789,869,960,760,960,869,740,760,769,940,,760,879,839,,960,,760,935,740,960,960,879
Y,,1240,1219,1179,1240,,1150,1015,1015,,1069,1179,1219,1155,1245,1030,1159,1179,1015,,1030,920,1179,1030,1089,1159,1240,1030,1240,1159,1015,1030,1039,1225,,1030,1179,1159,,1240,,1030,1230,1015,1240,1240,1179
Y,,1315,1259,1239,1315,,1215,1075,1075,,1119,1239,1259,1220,1315,1120,1219,1239,1075,,1120,960,1239,1120,1129,1219,1315,1120,1315,1219,1075,1120,1089,1290,,1120,1239,1219,,1315,,1120,1290,1075,1315,1315,1239
Y,,299,319,319,299,,319,300,299,,299,319,319,319,299,295,319,319,300,,295,300,319,295,299,319,299,295,299,319,300,295,299,299,,295,319,319,,299,,295,299,300,299,299,319
Y,,870,1019,1019,870,,1019,980,979,,989,1019,1019,1019,865,970,1019,1019,980,,970,900,1019,970,989,1019,870,970,870,1019,980,970,989,865,,970,1019,1019,,870,,970,875,980,870,870,1019
Y,,930,1119,1119,930,,1119,1050,1049,,1069,1119,1119,1119,925,1080,1119,1119,1050,,1080,970,1119,1080,1069,1119,930,1080,930,1119,1050,1080,1069,930,,1080,1119,1119,,930,,1080,935,1050,930,930,1119
Y,,870,1019,1019,870,,1019,980,979,,989,1019,1019,1019,865,970,1019,1019,980,,970,900,1019,970,989,1019,870,970,870,1019,980,970,989,865,,970,1019,1019,,870,,970,875,980,870,870,1019
Y,,930,1119,1119,930,,1119,1050,1049,,1069,1119,1119,1119,925,1080,1119,1119,1050,,1080,970,1119,1080,1069,1119,930,1080,930,1119,1050,1080,1069,930,,1080,1119,1119,,930,,1080,935,1050,930,930,1119
Y,,870,1019,1019,870,,1019,980,979,,989,1019,1019,1019,865,970,1019,1019,980,,970,900,1019,970,989,1019,870,970,870,1019,980,970,989,865,,970,1019,1019,,870,,970,875,980,870,870,1019
Y,,930,1119,1119,930,,1119,1050,1049,,1069,1119,1119,1119,925,1080,1119,1119,1050,,1080,970,1119,1080,1069,1119,930,1080,930,1119,1050,1080,1069,930,,1080,1119,1119,,930,,1080,935,1050,930,930,1119
Y,,580,539,539,580,,539,460,460,,499,539,539,539,580,470,539,539,460,,470,400,539,470,459,539,580,470,580,539,460,470,459,580,,470,539,539,,580,,470,580,460,580,580,539
Y,,815,839,839,815,,839,695,695,,799,839,839,839,815,700,839,839,695,,700,650,839,700,699,839,815,700,815,839,695,700,719,815,,700,839,839,,815,,700,815,695,815,815,839
Y,,600,,,600,,,,,,,,,,600,,,,,,,,,,,,600,,600,,,,,600,,,,,,600,,,600,,600,600,
Y,,680,,,680,,,,,,,,,,680,,,,,,,,,,,,680,,680,,,,,680,,,,,,680,,,680,,680,680,
Y,,600,,,600,,,,,,,,,,600,,,,,,,,,,,,600,,600,,,,,600,,,,,,600,,,600,,600,600,
Y,,680,,,680,,,,,,,,,,680,,,,,,,,,,,,680,,680,,,,,680,,,,,,680,,,680,,680,680,
Y,,700,,,700,,,,,,,,,,700,,,,,,,,,,,,700,,700,,,,,700,,,,,,700,,,700,,700,700,
Y,,780,,,780,,,,,,,,,,780,,,,,,,,,,,,780,,780,,,,,780,,,,,,780,,,780,,780,780,
Y,,800,,,800,,,,,,,,,,800,,,,,,,,,,,,800,,800,,,,,800,,,,,,800,,,800,,800,800,
Y,,880,,,880,,,,,,,,,,880,,,,,,,,,,,,880,,880,,,,,880,,,,,,880,,,880,,880,880,
Y,,,550,539,,,560,495,475,,529,539,550,550,,480,549,549,470,,480,,549,490,489,549,,490,,559,495,475,509,,,500,559,650,,,,490,,475,,,539
Y,,,325,325,,,350,325,325,,239,325,325,350,,300,325,350,325,240,300,,325,300,,325,,300,,350,325,300,,,,300,325,400,,,,300,,325,,,325
Y,,,419,389,,,380,,,,,389,419,380,,,389,389,,,,,389,,,389,,,,389,,,,,,,389,489,,,,,,,,,389
Y,,,30,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,100,,,,100,,,,,,100,100,,100,130,,,,100,100,100,100,129,,,100,,100,,100,139,,,100,100,,,,,100,,,,,
Y,,,100,,,,100,,,,,,100,100,,100,160,,,,100,100,100,100,149,,,100,,,,100,169,,,100,100,,,,,100,,,,,
Y,,,339,319,,,320,250,250,,,319,339,320,,300,319,319,250,,300,,319,300,,319,,300,,319,250,300,,,,300,319,329,,,,300,,250,,,319
Y,,,219,189,,,195,135,135,,,189,219,185,,150,189,189,135,,150,,189,150,,189,,150,,199,135,150,,,,150,189,219,,,,150,,135,,,189
Y,,,349,329,,,330,250,250,,,329,349,330,,,329,329,250,,,,329,,,329,,,,329,250,,,,,,329,339,,,,,,250,,,329
Y,,,25,25,,,25,40,40,25,30,25,25,25,,30,25,25,40,40,30,,25,30,35,25,,30,,25,40,30,35,,,30,25,25,,,,30,,40,,,25
Y,,,609,,,,,,,,,,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,30,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,40,,,,30,,,,25,,40,30,,,,30,,40,,,,,25,,,,,30,,,25,,,,,30,,,,,,,,,
Y,,,319,,,,,,,,,,319,,,300,,,,,300,,,300,,,,300,,,,300,,,,300,300,319,,,,300,,,,,
Y,,,200,,,,,,,,,,200,,,150,,,,,150,,,150,,,,170,,,,150,,,,150,175,200,,,,150,,,,,
Y,,,100,125,,,,,,,50,125,100,,,100,125,,,40,100,,125,100,50,125,,100,,,,100,50,,,100,125,,,,,100,,,,,125
Y,,,870,829,,,855,710,709,,799,829,870,855,,690,850,859,710,,690,,829,690,749,850,,690,,859,720,690,759,,,690,829,925,,,,690,,720,,,829
Y,,,200,200,,,200,150,150,,,200,200,200,,200,200,200,150,,200,,200,200,,200,,200,,200,150,200,,,,200,200,200,,,,200,,150,,,200
Y,,,100,,,,,,,,,,100,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,100,,,,,,,,,,100,,,100,,,,40,100,,,100,,,,100,,,,100,,,,100,,,,,,100,,,,,
Y,,,100,,,,,,,,,,100,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,445,495,,,,,,,,495,445,,,,495,,,,200,,495,,,495,,,,,,,509,,,200,495,,,,,470,,,,,495
Y,,,609,,,,,,,,,,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,659,,,,,570,569,,,,659,,,,,,570,,,,,,,,,,,,580,,,,,,,,,,,,,580,,,
Y,,,675,679,,,639,570,569,,619,679,675,639,,,709,619,570,,,,679,,549,699,,,,619,570,,549,,,,679,700,,,,,,570,,,679
Y,,,300,300,,,300,300,300,,,300,300,300,,300,300,300,300,,300,,300,300,,300,,300,,300,300,300,,,,300,300,300,,,,300,,300,,,300
Y,,,500,500,,,500,500,500,,,500,500,500,,500,500,500,500,,500,,500,500,,500,,500,,500,500,500,,,,500,500,500,,,,500,,500,,,500
Y,,,100,100,,,100,100,100,,,100,100,100,,100,100,100,100,,100,,100,100,,100,,100,,100,100,100,,,,100,100,100,,,,100,,100,,,100
Y,,,389,389,,,380,,,,,389,389,380,,,389,389,,,,,389,,,389,,,,389,,,,,,,389,459,,,,,,,,,389
Y,,,30,,,,,25,25,,45,,30,,,,,,25,,,,,,45,,,,,,25,,45,,,,,,,,,,,25,,,
Y,,,600,600,,,600,600,600,,,600,600,600,,600,600,600,600,,600,,600,600,,600,,600,,600,600,600,,,,600,600,600,,,,600,,600,,,600
Y,,,59,59,,,50,50,50,,,59,59,50,,40,59,59,50,,40,,59,40,,59,,40,,59,50,40,,,,40,59,59,,,,40,,50,,,59
Y,,,30,,,,,,,,,,30,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,549,,,555,,,,,549,,555,,,559,559,,,,,639,,,559,,,,559,,,,,,,549,,,,,,,,,,549
Y,,,,365,,,,,,,,365,,,,,365,,,,,,365,,,365,,,,,,,,,,,365,,,,,,,,,,365
Y,,,,200,,,,,,,,200,,,,,200,,,,,,200,,,200,,,,,,,,,,,200,,,,,,,,,,200
Y,,,,435,,,,,,,,435,,,,,435,,,,,,435,,,435,,,,,,,,,,,435,,,,,,,,,,435
Y,,,,225,,,,,,,,225,,,,,225,,,,,,225,,,225,,,,,,,,,,,225,,,,,,,,,,225
Y,,,,,,50,,,,,,,,,,,,,,,,,,75,,,,75,,,,,,,,,,,,,,,,75,,,
Y,,,,,,50,,,,,,,,,,,,,,,,,,75,,,,75,,,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,1,2500,2500,,,,,1,,,5000,,2500,,,,,,2000,,,,,,2500,,2000,,,,,,,,,,,2500,,,
Y,,,,,,,100,,,,2000,,,100,,,,,,,,,,,6500,,,,,100,,,2000,,,,,,,,,,,,,,
Y,,,,,,,10,,,,10,,,10,,,,10,,,,,,,10,,,,,10,,,10,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,100,,199,,199,,,199,,,199,,,,199,,100,,199,,,,199,,100,,,,199,,,,,
Y,,,,,,,100,,,,,,,100,,100,130,,,,100,100,,100,,,,100,,100,,100,,,,100,,,,,,100,,,,,
Y,,,,,,,100,,,,,,,100,,100,160,,,,100,100,,100,,,,100,,100,,100,,,,100,,,,,,100,,,,,
Y,,,,,,,100,,,,,,,100,,,130,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,100,,,160,,,,,,,,,,,,,100,,,,,,100,,,,,,,,,,,
Y,,,,,,,150,,,,,,,150,,,,150,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,
Y,,,,,,,500,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,150,,,,,,,150,,,,150,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,
Y,,,,,,,100,,,,,,,100,,,,,,,,,,,,,,,,100,,,,,,,,299,,,,,,,,,
Y,,,,,,,100,,,,,,100,100,,100,130,,,,100,100,100,100,,,,100,,100,,100,,,,100,100,,,,,100,,,,,
Y,,,,,,,6999,,,,,,,6999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Y,,,,,,,345,,,,,,,345,,260,,349,,,260,,,260,,,,260,,349,,260,,,,260,,,,,,260,,,,,349
Y,,,,,,,520,,,,,,,520,,390,,529,,,390,,,390,,,,390,,529,,390,,,,390,,,,,,390,,,,,529
Y,,,,,,,570,,,,,,,570,,430,,579,,,430,,,430,,,,430,,579,,430,,,,430,,,,,,430,,,,,579
Y,,,,,,,,25,25,10,15,,,,,,,,25,,,,,,,,,,,,25,,,,,,,,,,,,,25,,,
Y,,,,,,,,25,25,30,19,,,,,,,,25,,,25,,,19,,,,,,25,,19,,,,,30,,,,,,25,,,
Y,,,,,,,,15,15,,,,,,,100,,,15,50,,25,,,50,,,,,,15,,50,,,,,,,,,,,15,,,
Y,,,,,,,,150,250,,,,,,,,,,250,410,,,,,,,,,,,250,,,,,,,,,,,,,250,,,
