any,1723,1909,1993,2808,3454,3545,3809,4830,5157,5312,5367,6153,6863,6996,7189,7526,7638,8266,10169,10620,10944,11264,11378,11444,12334,13685,16707,20875,22665,24273,26530,32479,35292
Y,919,859,919,1029,1029,849,799,1019,1019,1019,839,919,919,899,1029,1019,899,919,899,919,,1019,1019,919,919,1019,,899,919,899,1019,869,849
Y,899,839,899,1029,1029,849,799,1019,1019,1019,829,899,899,899,1029,1019,899,899,899,899,,1019,1019,899,899,1019,,899,899,899,1019,859,859
Y,189,169,179,119,119,139,169,109,109,109,169,179,179,189,119,109,189,189,189,189,,109,109,179,179,109,,189,179,189,109,179,139
Y,100,70,100,80,80,80,80,80,80,80,80,100,100,99,80,80,99,100,89,100,,80,80,100,100,80,,80,100,99,80,89,80
Y,239,179,239,189,189,219,199,199,199,199,219,239,239,199,189,199,199,239,199,239,,199,199,239,239,199,,199,239,199,199,219,219
Y,159,149,159,119,119,,149,129,129,129,,159,159,100,129,,100,159,,159,,129,,159,159,129,,149,159,,119,,
Y,219,229,219,219,219,219,219,219,219,219,219,219,219,,219,219,,219,,219,,219,219,219,229,219,,,219,,219,219,229
Y,239,249,239,249,249,239,239,249,249,249,239,239,239,199,249,249,199,239,199,239,,249,249,239,249,249,,199,239,199,249,239,249
Y,259,269,259,269,269,259,259,269,269,269,259,259,259,219,269,269,219,259,199,259,,269,269,259,269,269,,219,259,219,269,259,269
Y,100,139,100,139,139,129,139,139,139,139,129,100,100,129,139,139,129,100,129,100,,139,139,100,100,139,,129,100,129,139,129,129
Y,149,169,169,159,159,159,169,149,149,149,149,159,159,169,159,149,149,159,159,159,,149,149,159,159,149,,159,159,149,149,159,149
Y,159,179,179,189,189,169,179,159,159,159,169,169,169,179,189,159,159,169,169,169,,159,159,169,169,159,,169,169,159,159,169,159
Y,169,189,189,199,199,179,189,169,169,169,179,179,179,189,199,169,169,179,179,179,,169,169,179,179,169,,179,179,169,169,179,169
Y,369,259,369,319,319,329,319,349,349,349,329,369,369,300,319,349,300,369,300,369,,349,349,369,369,349,,300,369,300,349,329,319
Y,269,249,269,259,259,219,229,259,259,259,219,269,269,269,259,259,269,269,269,269,,259,259,269,269,,,269,269,269,259,249,229
Y,399,379,399,389,389,319,359,389,389,389,319,399,399,419,389,389,419,399,419,399,,389,389,399,399,,,419,399,419,389,319,319
Y,219,229,219,259,259,219,219,259,259,259,219,219,219,229,259,259,229,219,229,219,,259,259,219,219,,,229,219,229,259,239,229
Y,329,369,329,389,389,319,359,389,389,389,319,329,329,419,389,389,419,329,419,329,,389,389,329,329,,,419,329,419,389,339,319
Y,219,219,219,259,259,219,219,259,259,259,219,219,219,219,259,259,219,219,219,219,,259,259,219,219,249,,219,219,219,259,219,219
Y,339,339,339,389,389,299,339,389,389,389,299,339,339,419,389,389,419,339,419,339,,389,389,339,339,379,,419,339,419,389,299,319
Y,99,129,99,229,229,129,139,229,229,229,139,99,99,119,229,229,159,99,119,99,,229,229,99,99,,,119,99,129,229,149,139
Y,239,219,239,269,269,259,219,269,269,269,259,239,239,259,269,269,259,239,259,239,,269,269,239,239,269,,259,239,259,269,259,259
Y,40,30,40,30,30,30,30,30,30,30,30,40,40,50,30,30,50,40,50,40,,30,30,40,40,30,,50,40,50,30,30,30
Y,69,59,69,79,79,80,59,79,79,79,80,69,69,59,79,79,59,69,59,69,,79,79,69,69,79,,59,69,59,79,80,80
Y,289,289,289,329,329,259,289,329,329,329,259,289,289,349,329,329,349,289,349,289,,329,329,289,289,319,,349,289,349,329,269,269
Y,339,289,339,329,329,279,289,329,329,329,279,339,339,349,329,329,349,339,349,339,,329,329,339,339,,,349,339,349,329,279,269
Y,279,289,279,329,329,279,289,329,329,329,269,289,279,339,329,329,319,279,349,279,,329,329,279,279,329,,329,279,329,329,279,269
Y,379,379,379,419,419,389,379,399,399,399,389,379,379,419,419,399,399,379,439,379,,399,399,379,379,399,,419,379,419,399,389,389
Y,319,289,319,329,329,279,289,329,329,329,279,319,319,339,329,329,339,319,339,319,,329,329,319,319,,,339,319,339,329,299,299
Y,249,200,249,269,269,259,200,269,269,269,259,249,249,279,269,269,279,249,279,249,,269,269,249,249,269,,279,249,279,269,259,259
Y,319,289,319,339,339,299,289,339,339,339,299,319,319,359,339,339,359,319,359,319,,339,339,319,319,339,,359,319,359,339,299,299
Y,359,339,359,399,399,359,359,399,399,399,359,359,359,399,399,399,399,359,399,359,,399,399,359,359,399,,399,359,399,399,359,359
Y,359,379,359,389,389,359,339,389,389,389,359,359,359,419,389,389,419,359,419,359,,389,389,359,359,379,,419,359,419,389,359,359
Y,279,289,279,329,329,279,289,329,329,329,269,289,279,339,329,329,319,279,349,279,,329,329,279,279,329,,329,279,329,329,279,269
Y,379,379,379,419,419,389,379,399,399,399,389,379,379,419,419,399,399,379,439,379,,399,399,379,379,399,,419,379,419,399,389,389
Y,489,419,469,479,479,439,449,469,469,469,459,469,489,489,479,469,439,469,479,489,,469,469,489,489,469,,459,489,459,469,459,439
Y,149,119,149,139,139,99,99,139,139,139,99,149,149,149,139,139,159,149,139,149,,139,139,149,149,139,,139,149,139,139,139,119
Y,319,289,319,329,329,299,289,329,329,329,299,319,319,319,329,329,319,319,319,319,,329,329,319,319,319,,319,319,319,329,299,299
Y,200,200,200,259,259,259,200,259,259,259,259,200,200,200,259,259,200,200,200,200,,259,259,200,200,249,,200,200,200,259,259,259
Y,389,399,389,429,429,389,389,429,429,429,389,389,389,439,429,429,439,389,439,389,,429,429,389,389,429,,439,389,419,429,389,389
Y,489,499,489,529,529,449,459,519,519,519,449,489,489,489,529,519,489,489,469,489,,519,519,489,499,519,,479,499,469,519,449,449
Y,489,419,469,479,479,439,449,469,469,469,459,469,489,489,479,469,439,469,479,489,,469,469,489,489,469,,459,489,459,469,459,439
Y,100,139,100,,,119,139,,,,119,100,100,139,,,139,100,139,100,,,,100,100,,,139,100,139,,119,119
Y,199,169,199,159,159,159,169,149,149,149,159,199,199,169,159,149,149,199,169,199,,149,149,199,199,149,,159,199,149,149,159,159
Y,969,989,999,999,999,1039,989,1039,1039,1039,1039,989,989,1119,999,1039,1119,979,1119,959,,1039,1039,969,989,1039,,1119,979,1119,1039,1039,999
Y,149,129,149,139,139,129,129,139,139,139,129,149,149,149,139,139,149,149,149,149,,139,139,149,149,139,,149,149,149,139,129,129
Y,269,249,269,259,259,219,229,259,259,259,219,269,269,269,259,259,269,269,269,269,,259,259,269,269,,,269,269,269,259,249,229
Y,339,289,339,329,329,279,289,329,329,329,279,339,339,349,329,329,349,339,349,339,,329,329,339,339,,,349,339,349,329,279,269
Y,399,379,399,389,389,319,359,389,389,389,319,399,399,419,389,389,419,399,419,399,,389,389,399,399,,,419,399,419,389,319,319
Y,219,219,219,259,259,219,219,259,259,259,219,219,219,219,259,259,219,219,219,219,,259,259,219,219,,,219,219,219,259,219,219
Y,289,289,289,329,329,259,289,329,329,329,259,289,289,349,329,329,349,289,349,289,,329,329,289,289,,,349,289,349,329,269,269
Y,339,339,339,389,389,299,339,389,389,389,299,339,339,419,389,389,419,339,419,339,,389,389,339,339,,,419,339,419,389,299,319
Y,219,229,219,219,219,219,219,219,219,219,219,219,219,179,219,219,179,219,179,219,,219,219,219,229,219,,179,219,179,219,219,229
Y,239,249,239,249,249,239,239,249,249,249,239,239,239,199,249,249,199,239,199,239,,249,249,239,249,249,,199,239,199,249,239,249
Y,259,269,259,269,269,259,259,269,269,269,259,259,259,219,269,269,219,259,199,259,,269,269,259,269,269,,219,259,219,269,259,269
Y,199,,199,,,149,,,,,149,199,199,,,,,199,219,199,,,,199,199,,,199,199,229,,159,159
Y,2049,2139,2049,2289,2289,2329,2219,2289,2289,2289,2379,2069,2099,2419,2289,2289,2499,2049,2459,2049,,2289,2289,2049,2049,2289,,2419,2049,2419,2289,2379,2379
Y,200,200,200,289,289,179,219,269,269,269,179,200,200,319,289,269,319,200,319,200,,269,269,200,200,269,,319,200,319,269,179,179
Y,189,,189,100,100,100,,,100,100,100,189,189,169,,,169,189,179,189,,100,100,189,189,,,179,189,179,,100,100
Y,889,749,889,819,819,789,789,819,819,819,799,869,889,879,819,819,849,859,849,889,,819,819,889,889,819,,819,889,849,819,789,799
Y,219,179,219,199,199,169,179,189,189,189,169,219,219,199,199,189,199,219,199,219,,189,189,219,219,189,,199,219,199,189,169,179
Y,239,189,239,219,219,199,189,219,219,219,199,239,239,219,219,219,229,239,219,239,,219,219,239,239,219,,229,239,219,219,199,199
Y,389,399,389,429,429,389,389,429,429,429,389,389,389,439,429,429,439,389,439,389,,429,429,389,389,429,,439,389,419,429,389,389
Y,489,499,489,529,529,449,459,519,519,519,449,489,489,489,529,519,489,489,469,489,,519,519,489,499,519,,479,499,469,519,449,449
Y,269,279,269,319,319,249,259,319,319,319,249,279,269,269,319,319,269,269,249,269,,319,319,269,279,319,,259,299,249,319,249,249
Y,269,279,269,319,319,249,259,319,319,319,249,279,269,269,319,319,269,269,249,269,,319,319,269,279,319,,259,299,249,319,249,249
Y,229,,,,,,,,,,,229,229,,,,,,,,,,,,229,,,,,,,,
Y,229,,,,,,,,,,,229,229,,,,,,,,,,,,229,,,,,,,,
Y,299,249,299,299,299,239,269,299,299,299,249,299,299,299,299,299,289,299,299,299,,299,299,299,299,299,,299,299,299,299,249,249
Y,379,289,379,349,349,299,289,359,359,359,299,379,379,359,349,359,369,379,359,379,,359,359,379,379,359,,359,379,359,359,299,299
Y,789,719,769,799,799,699,679,799,799,799,699,789,779,889,799,799,879,769,869,779,,799,799,769,789,799,,869,779,869,799,699,699
Y,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,510,500,500,500,,500,500,500,500,500,,500,500,500,500,500,500
Y,110,,95,,,,,,,,,110,110,199,,,199,,199,110,,,,,110,,,199,95,199,,,
Y,479,279,479,419,419,439,319,419,419,419,439,479,479,499,419,419,499,479,499,479,,419,419,479,479,419,,499,479,499,419,419,419
Y,499,419,499,479,479,469,389,479,479,479,489,499,499,579,479,479,579,499,579,499,,479,479,499,499,479,,579,499,579,479,489,489
Y,559,489,559,549,549,539,419,549,549,549,539,559,559,619,549,549,619,559,619,559,,549,549,559,559,549,,619,559,619,549,539,559
Y,519,439,519,559,559,539,479,549,549,549,539,519,519,569,559,549,569,499,569,519,,549,549,499,519,549,,569,519,569,549,519,519
Y,519,439,519,559,559,539,479,549,549,549,539,519,519,569,559,549,569,499,569,519,,549,549,499,519,549,,569,519,569,549,519,519
Y,40,40,40,35,35,59,40,30,30,30,59,40,40,59,35,30,59,40,59,40,,30,30,40,40,30,,59,40,59,30,59,59
Y,30,30,30,29,29,25,30,29,29,29,25,30,30,30,29,29,30,30,30,30,,29,29,30,30,29,,30,30,30,29,25,25
Y,689,,679,739,739,,,719,719,719,,719,679,779,739,719,779,689,779,689,,719,719,689,679,719,,779,719,769,719,,
Y,359,,359,,,329,,,,,329,359,359,,,,,359,,359,,,,359,359,,,,359,,,329,319
Y,130,120,130,150,150,130,130,150,150,150,130,130,130,149,150,150,149,130,149,130,,150,150,130,130,150,,149,130,149,150,130,130
Y,99,100,99,,,129,100,50,,,129,99,99,139,50,50,139,99,139,99,,,,99,99,,,139,99,139,,129,129
Y,199,150,199,229,229,200,150,209,209,209,200,199,199,199,229,209,199,199,199,199,,209,209,199,199,209,,199,199,199,209,200,200
Y,399,359,399,379,379,359,349,379,379,379,359,399,399,379,379,379,379,399,379,399,,379,379,399,399,379,,379,399,379,379,359,359
Y,1999,,1999,,,,1199,,,,,1999,1999,,,,,1999,,1999,,,,1999,1999,,,,1999,,,,
Y,129,80,129,149,149,70,80,149,149,149,70,129,129,60,149,149,60,129,75,129,,149,149,129,129,149,,75,129,75,149,70,70
Y,699,649,699,749,749,699,639,749,749,749,699,699,699,769,749,749,769,699,769,699,,749,749,699,699,749,,769,719,769,749,699,699
Y,1019,999,1039,1119,1119,1049,989,1099,1099,1099,1069,1019,1019,1169,1119,1099,1169,1029,1169,1019,,1099,1099,1019,1029,1099,,1169,1049,1169,1099,1049,1049
Y,1069,1049,1089,1159,1159,1099,1039,1149,1149,1149,1139,1089,1079,1229,1159,1149,1229,1079,1229,1079,,1149,1149,1069,1079,1149,,1229,1099,1229,1149,1099,1099
Y,789,719,789,769,769,739,729,769,769,769,739,789,789,819,769,769,789,769,819,789,,769,769,819,819,769,,819,789,819,769,739,769
Y,1129,1079,1149,1169,1169,1129,1089,1159,1159,1159,1169,1149,1139,1239,1169,1159,1239,1139,1239,1139,,1159,1159,1129,1139,1159,,1239,1139,1239,1159,1159,1129
Y,279,,,,,,,,,,,279,279,,,,,,,,,,,,279,,,,,,,,
Y,319,,,,,,,,,,,319,319,,,,,,,,,,,339,319,,,,,,,,
Y,239,,239,,,239,,,,,239,239,239,,,,,239,,239,,,,239,239,,,,239,,,219,219
Y,269,289,269,339,339,269,289,329,329,329,279,269,269,339,339,329,339,269,339,269,,329,329,269,269,329,,339,269,339,329,279,269
Y,359,,359,,,329,,,,,329,359,359,,,,,359,,359,,,,359,359,,,,359,,,329,319
Y,1999,,1999,,,,,,,,,1999,1999,,,,,1999,,1999,,,,1999,1999,,,,1999,,,,
Y,275,269,275,289,289,210,269,279,279,279,210,275,275,200,289,279,200,275,210,275,,279,279,275,275,279,,210,275,210,279,210,210
Y,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,,150,150,150,150,150,,150,150,150,150,150,150
Y,139,50,139,,,100,50,,,,100,139,139,120,,,120,139,120,139,,,,139,139,,,120,139,120,,100,100
Y,289,299,299,349,349,289,299,349,349,349,279,289,299,339,349,349,339,299,339,279,,349,349,289,289,349,,339,279,339,349,289,289
Y,139,,139,,,,,,,,,139,139,,,,,139,100,139,,,,139,139,,,100,139,100,,,
Y,179,,179,,,,,,,,,179,179,,,,,179,169,179,,,,179,179,,,159,179,150,,,
Y,899,,,,,,,,,,,899,899,,,,,,,,,,,,899,,,,,,,,
Y,839,699,839,879,879,699,699,869,869,869,699,839,839,799,879,869,799,839,799,839,,869,869,839,839,869,,799,839,799,869,699,699
Y,369,359,349,449,449,379,389,439,439,439,379,349,379,469,449,439,469,349,469,369,,439,439,379,369,439,,469,349,469,439,379,379
Y,399,339,399,359,359,339,299,379,379,379,339,399,399,399,359,379,399,399,379,399,,379,379,399,399,379,,369,399,379,379,349,349
Y,189,,189,100,100,,,,100,100,,189,189,,,,,189,,189,,100,100,189,189,,,,189,,,,
Y,249,,,,,,,,,,,249,249,,,,,249,,,,,,249,249,,,,,,,,
Y,30,30,30,25,25,,30,25,25,25,,30,30,30,25,25,30,30,30,30,,25,25,30,30,25,,30,30,30,25,30,30
Y,579,539,589,599,599,599,559,589,589,589,599,579,589,649,599,589,649,579,649,569,,589,589,579,589,589,,649,579,649,589,599,599
Y,239,249,239,289,289,249,239,289,289,289,249,239,239,239,289,289,239,239,239,239,,289,289,239,239,289,,239,239,239,289,249,249
Y,199,130,199,149,149,159,130,149,149,149,159,199,199,219,149,149,219,199,219,199,,149,149,199,199,149,,219,199,219,149,159,159
Y,1099,,1099,,,,,,,,,1099,1099,,,,,,,,,,,,1099,,,,,,,,
Y,219,219,219,259,259,229,219,259,259,259,229,219,219,219,259,259,219,219,219,219,,259,259,219,219,259,,219,219,219,259,229,229
Y,199,199,199,229,229,199,199,229,229,229,199,199,199,199,229,229,199,199,199,199,,229,229,199,199,229,,199,199,199,229,199,199
Y,279,229,279,199,199,199,249,199,199,199,199,279,279,239,199,199,259,279,239,279,,199,199,279,279,199,,249,279,259,199,199,199
Y,299,219,299,239,239,269,299,239,239,239,259,299,299,319,239,239,319,299,300,299,,239,239,299,299,239,,300,299,300,239,259,259
Y,150,130,150,,,140,140,,,,140,150,150,160,,,160,150,160,150,,,,150,150,,,160,150,160,,140,140
Y,159,99,159,169,169,89,90,169,169,169,79,159,159,149,169,169,149,159,149,159,,169,169,159,159,169,,149,159,149,169,99,79
Y,659,649,659,699,699,679,619,699,699,699,689,659,659,709,699,699,709,659,709,659,,699,699,659,659,699,,709,659,709,699,699,699
Y,999,939,999,1079,1079,959,899,1079,1079,1079,969,999,999,989,1079,1079,989,999,989,999,,1079,1079,999,999,1079,,989,999,989,1079,979,979
Y,599,629,589,,,569,579,629,629,629,599,629,589,629,619,629,629,599,,599,,629,629,599,589,629,,629,629,619,629,,
Y,219,179,219,259,259,189,169,259,259,259,189,219,219,239,259,259,239,219,239,219,,259,259,219,219,259,,239,219,239,259,219,199
Y,299,279,299,299,299,289,269,299,299,299,289,299,299,329,299,299,329,299,329,299,,299,299,299,299,299,,329,299,329,299,289,289
Y,469,489,489,499,499,499,479,499,499,499,499,489,479,539,499,499,539,479,539,469,,499,499,469,479,499,,539,479,539,499,499,499
Y,299,289,299,359,349,299,299,369,369,369,299,299,299,339,359,369,339,299,339,299,,369,369,299,299,369,,339,299,339,369,299,329
Y,839,,839,,,849,,,,,829,839,839,819,,,819,839,819,839,,,,839,839,,,829,839,819,,829,829
Y,229,189,229,269,269,199,179,269,269,269,199,229,229,249,269,269,249,229,249,229,,269,269,229,229,269,,249,229,249,269,229,219
Y,999,1069,1039,1119,1119,1039,1039,1099,1099,1099,1029,999,1019,1169,1119,1099,1169,1029,1169,999,,1099,1099,999,1029,1099,,1169,999,1169,1099,1029,1059
Y,919,1019,919,1079,1079,959,989,1049,1049,1049,909,919,919,1029,1079,1049,1029,919,1039,919,,1049,1049,919,919,1049,,1039,919,1029,1049,929,999
Y,1319,1219,1339,1319,1319,1279,1259,1319,1319,1319,1279,1339,1329,1359,1319,1319,1359,1329,1359,1329,,1319,1319,1319,1329,1319,,1359,1329,1359,1319,1279,1279
Y,1049,1039,1049,1119,1119,1069,1019,1099,1099,1099,1059,1049,1049,1099,1119,1099,1089,1049,1119,1049,,1099,1099,1049,1049,1099,,1099,1049,1079,1099,1069,1059
Y,1719,1699,1719,1939,1939,1639,1749,1919,1919,1919,1639,1719,1719,1499,1939,1919,1569,1719,1599,1719,,1919,1919,1719,1719,1919,,1549,1719,1589,1919,1639,1639
Y,1139,,1139,,,,,,,,,1139,1139,1228,,,1228,1139,1228,1139,,,,1139,1139,,,1228,1139,1169,,,
Y,1049,1039,1069,1119,1119,1079,999,1119,1119,1119,1079,1069,1059,1139,1119,1119,1149,1059,1139,1059,,1119,1119,1049,1059,1119,,1149,1059,1139,1119,1079,1079
Y,729,,729,,,,,,,,,729,729,779,,,779,729,779,729,,,,729,729,,,779,729,779,,,
Y,179,199,179,189,189,249,199,189,189,189,249,179,179,249,189,189,249,179,249,179,,189,189,179,179,189,,249,179,249,189,249,249
Y,129,,129,,,,5000,,,,,129,129,,,,,129,,129,,,,129,129,,,,129,,,,
Y,149,50,149,,,50,50,,,,50,149,149,50,,,50,149,50,149,,,,149,149,,,50,149,50,,50,50
Y,159,,159,,,100,,,,,100,159,159,120,,,70,159,120,159,,,,159,159,,,120,159,120,,100,100
Y,2049,2059,2049,2619,2619,2479,1999,2569,2569,2569,2479,2049,2049,2049,2619,2569,2069,2049,2049,2049,,2569,2569,2049,2049,2569,,2039,2049,2039,2569,2479,2479
Y,30,,30,30,30,,,30,30,30,,30,30,,30,30,,30,,30,,30,30,30,30,30,,,30,,30,,
Y,499,469,499,579,579,459,469,579,579,579,459,499,499,519,579,579,519,499,519,499,,579,579,499,499,579,,519,499,519,579,459,459
Y,539,499,539,619,619,499,489,619,619,619,489,539,539,559,619,619,559,539,559,539,,619,619,539,539,619,,559,539,559,619,489,489
Y,559,499,559,649,649,499,499,649,649,649,499,559,559,579,649,649,579,559,579,559,,649,649,559,559,649,,579,559,579,649,499,499
Y,249,219,249,259,259,,219,249,249,249,,249,249,319,259,249,319,249,319,249,,249,249,249,249,249,,319,249,319,249,,
Y,299,299,299,329,329,,289,319,319,319,,299,299,369,329,319,369,299,369,299,,319,319,299,299,319,,369,299,369,319,,
Y,339,359,339,389,389,,349,379,379,379,,339,339,419,389,379,419,339,419,339,,379,379,339,339,379,,419,339,419,379,,
Y,239,219,239,259,259,219,239,249,249,249,219,239,239,279,259,249,279,239,279,239,,249,249,239,239,249,,279,239,279,249,219,219
Y,319,289,319,329,329,299,289,319,319,319,299,319,319,359,329,319,359,319,359,319,,319,319,319,319,319,,359,319,359,319,279,279
Y,369,379,369,389,389,329,349,379,379,379,329,369,369,419,389,379,419,369,419,369,,379,379,369,369,379,,419,369,419,379,339,319
Y,669,599,669,729,729,569,549,729,729,729,549,669,669,639,729,729,639,669,639,669,,729,729,669,669,729,,639,669,639,729,569,549
Y,239,249,239,289,289,249,239,289,289,289,249,239,239,239,289,289,239,239,239,239,,289,289,239,239,289,,239,239,239,289,249,249
Y,219,219,219,259,259,229,219,259,259,259,229,219,219,219,259,259,219,219,219,219,,259,259,219,219,259,,219,219,219,259,229,229
Y,199,199,199,229,229,199,199,229,229,229,199,199,199,199,229,229,199,199,199,199,,229,229,199,199,229,,199,199,199,229,199,199
Y,239,249,239,289,289,249,239,289,289,289,249,239,239,239,289,289,239,239,239,239,,289,289,239,239,289,,239,239,239,289,249,249
Y,219,219,219,259,259,229,219,259,259,259,229,219,219,219,259,259,219,219,219,219,,259,259,219,219,259,,219,219,219,259,229,229
Y,199,199,199,229,229,199,199,229,229,229,199,199,199,199,229,229,199,199,199,199,,229,229,199,199,229,,199,199,199,229,199,199
Y,189,,,,,,,,100,,,189,189,,100,,,,100,,,,,,189,,,,,,,,
Y,189,,,,,,,,100,,,189,189,,100,,,,,,,,,,189,,,,,,,,
Y,949,,949,1039,1039,899,,1039,1039,1039,899,949,949,1059,1039,1039,1059,949,1059,949,,1039,1039,949,949,1039,,1059,949,1059,1039,899,919
Y,379,389,399,419,419,399,379,399,399,399,399,369,369,469,419,399,469,389,469,369,,399,399,369,379,399,,469,389,469,399,399,399
Y,939,999,969,1069,1069,989,979,1049,1049,1049,979,939,949,1109,1069,1049,1109,959,1109,939,,1049,1049,939,969,1049,,1109,949,1109,1049,979,989
Y,1199,1179,1199,1259,1259,1209,1209,1259,1259,1259,1209,1199,1199,1289,1259,1259,1289,1199,1289,1199,,1259,1259,1199,1199,1259,,1299,1199,1289,1259,1209,1209
Y,999,979,999,1059,1059,999,959,1059,1059,1059,1019,999,999,1089,1059,1059,1089,999,1079,999,,1059,1059,999,999,1059,,1089,999,1079,1059,1019,1019
Y,999,999,999,1069,1069,989,979,1049,1049,1049,989,999,999,1039,1069,1049,1039,999,1049,999,,1049,1049,999,999,1049,,1049,999,1029,1049,979,989
Y,789,,789,,,799,,,,,769,789,789,769,,,769,789,749,789,,,,789,789,,,779,789,779,,769,769
Y,919,939,939,959,959,979,889,949,949,949,949,919,929,1059,959,949,1059,919,1059,929,,949,949,919,939,949,,1059,929,1059,949,949,949
Y,689,,689,,,,,,,,,689,689,689,,,729,689,689,689,,,,689,689,,,689,689,699,,,
Y,869,939,869,979,979,909,899,979,979,979,859,869,869,969,979,979,959,869,969,869,,979,979,869,869,979,,969,869,959,979,889,889
Y,899,,899,969,969,809,,969,969,969,809,899,899,829,969,969,809,899,829,899,,969,969,899,899,969,,809,899,829,969,809,809
Y,1089,,1089,,,,,,,,,1089,1089,1169,,,1169,1089,1169,1089,,,,1089,1089,,,1168,1089,1129,,,
