any,223,280,313,886,1394,2095,2363,2894,3428,3789,4208,5791,5862,7736,10262,10942,11119,11321,12100,12576,14150,15359,16687,22314,23437,29089,29213,29631,29778,31268
Y,29,29,50,29,50,50,49,40,49,50,49,49,40,,50,49,50,49,49,40,35,49,,50,50,35,50,50,29,40
Y,29,29,,29,,50,49,40,49,,49,49,40,,50,49,,49,49,40,,49,,,,,30,30,29,40
Y,39,39,40,39,40,,,40,,40,,,25,50,,,40,,,40,50,,,40,40,50,40,40,39,40
Y,200,200,219,200,219,119,100,219,100,219,100,100,75,50,119,100,219,100,100,219,70,100,,219,219,70,219,219,200,219
Y,439,439,389,439,389,359,499,389,499,389,499,499,389,329,359,499,389,499,499,389,319,499,,389,389,319,389,389,439,389
Y,439,439,389,439,389,,499,389,499,389,499,499,389,369,,499,389,499,499,389,319,499,,389,389,319,389,389,439,389
Y,319,319,269,319,259,269,259,259,259,259,289,249,349,299,269,249,259,249,259,269,279,249,,259,259,279,259,269,319,259
Y,419,419,409,419,439,419,519,409,519,439,519,539,429,389,419,519,449,519,519,419,389,519,,439,449,389,439,409,419,419
Y,339,339,389,339,389,379,499,389,499,389,499,499,389,339,379,499,389,499,499,389,319,499,,389,389,319,389,389,339,389
Y,279,279,279,279,279,239,279,279,279,279,279,279,339,329,239,279,289,279,279,279,219,279,,279,279,219,279,279,279,279
Y,339,339,389,339,389,379,519,389,519,389,519,519,389,359,379,519,389,519,519,389,339,519,,389,389,339,389,389,339,389
Y,399,399,429,399,429,449,549,429,549,429,569,549,439,389,449,569,429,569,549,429,419,569,,429,429,419,429,429,399,429
Y,399,399,429,399,429,459,549,429,549,429,549,549,439,389,459,549,429,549,549,429,379,549,,429,429,379,429,429,399,429
Y,319,319,,319,,,,,,,,,349,299,,,,,,,279,,,,,279,,,319,
Y,419,419,,419,,,,,,,,,429,389,,,,,,,389,,,,,389,,,419,
Y,529,529,,529,,,,,,,,,479,479,,,,,,,479,,,,,489,,,529,
Y,119,119,129,119,129,199,79,119,89,99,89,89,79,100,199,79,119,79,89,99,59,89,,119,119,59,99,119,119,119
Y,339,339,389,339,389,389,519,389,519,389,519,519,389,339,389,519,389,519,519,389,319,519,,389,389,319,389,389,339,389
Y,279,279,279,279,279,249,279,279,279,279,279,279,339,279,249,279,279,279,279,279,219,279,,279,279,219,279,279,279,279
Y,449,449,469,449,469,419,519,469,519,469,519,539,419,399,419,519,469,519,519,469,419,539,,479,469,419,479,469,449,469
Y,529,529,539,529,539,489,549,539,559,529,559,579,469,499,489,589,529,589,599,539,519,589,,539,579,519,539,539,529,539
Y,529,529,469,529,469,489,539,469,559,469,559,559,479,479,489,559,479,559,539,469,479,559,,469,479,489,469,459,529,469
Y,139,139,139,139,100,139,100,99,100,100,100,100,139,,139,100,100,100,100,99,129,100,,100,100,129,100,100,139,99
Y,100,100,149,100,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,149,149,,149,149,149,149,149,100,149
Y,679,679,,679,,,,,,,,,779,,,,,,,,719,,,,,719,,,679,
Y,939,939,1049,939,1079,889,1079,1059,1129,1069,1119,1129,889,879,889,1119,1079,1089,1129,1039,879,1129,,1069,1079,879,1079,1019,939,1039
Y,169,169,139,169,139,159,219,139,219,139,219,219,159,149,159,219,139,219,219,139,129,219,,139,139,129,139,139,169,139
Y,629,629,,629,,559,749,,749,,749,,,,559,769,,749,749,,,749,,,,,,,629,
Y,499,499,,499,,355,594,,594,,594,,,,355,594,,594,594,,,594,,,,,,,499,
Y,289,,279,,279,249,299,279,299,279,299,279,339,289,249,299,279,299,299,279,219,319,,279,279,219,279,279,,279
Y,369,,389,,389,389,499,389,499,389,499,499,389,369,389,499,389,499,499,389,319,499,,389,389,319,389,389,,389
Y,439,,429,,429,459,539,429,539,429,539,539,439,419,459,539,429,559,539,429,429,539,,429,429,429,429,429,,429
Y,339,339,279,339,279,219,279,279,279,279,279,279,339,269,219,279,279,279,279,,219,279,,,279,219,,279,339,279
Y,439,439,389,439,389,359,499,389,499,,499,499,389,329,359,499,389,499,499,389,319,499,,389,389,319,,389,439,389
Y,499,499,439,499,439,399,519,439,519,439,519,529,439,389,399,519,439,519,519,439,399,519,,439,439,399,,,499,439
Y,289,289,189,289,189,189,189,189,189,189,189,189,219,239,189,189,189,189,189,189,189,189,,189,189,189,189,189,289,189
Y,359,359,189,359,189,189,189,189,189,189,189,189,239,259,189,189,189,189,189,189,189,189,,189,189,189,189,189,359,189
Y,25,25,40,25,40,50,49,40,49,40,49,49,40,,50,49,40,49,49,40,35,49,,40,40,35,40,40,25,40
Y,2019,2019,2199,2019,2199,1979,1849,2199,1959,2199,1959,1999,2199,1859,1979,1899,2199,1959,1959,2259,1900,1849,,2219,2249,1959,2199,2199,2019,2249
Y,319,319,339,319,339,319,369,339,369,339,369,369,349,299,319,369,339,369,369,339,329,369,,339,339,329,339,339,319,339
Y,749,749,799,749,829,759,899,859,899,859,899,899,749,759,759,899,829,899,899,829,669,899,,799,829,669,799,829,749,829
Y,139,139,149,139,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,149,149,,149,149,149,149,149,139,149
Y,139,139,149,139,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,149,149,,149,149,149,149,149,139,149
Y,459,459,469,459,469,419,519,469,519,469,519,539,419,399,419,519,469,519,519,469,419,539,,479,469,419,479,469,459,469
Y,559,559,539,559,539,489,549,539,559,529,559,579,469,499,489,589,529,589,599,539,519,589,,539,579,519,539,539,559,539
Y,359,359,299,359,299,269,349,299,339,299,329,339,369,299,269,379,289,369,339,329,319,359,,319,319,319,299,299,359,299
Y,349,349,299,349,299,269,349,299,339,299,329,339,369,299,269,379,289,369,339,329,319,359,,319,319,319,299,299,349,299
Y,279,279,239,279,209,249,339,269,349,279,369,369,259,279,249,359,259,349,359,249,299,359,,209,269,299,269,219,279,259
Y,349,349,299,349,299,299,389,339,399,299,399,399,319,299,299,369,329,399,399,299,339,399,,299,339,339,299,299,349,299
Y,729,729,749,729,769,689,839,819,839,779,839,879,699,679,689,839,769,839,839,749,679,839,,739,759,679,779,779,729,749
Y,679,679,729,679,729,669,759,699,759,739,769,769,659,659,669,769,729,759,759,708,719,759,,739,729,719,739,729,689,718
Y,139,139,139,139,139,139,100,139,100,139,100,100,139,139,139,100,139,100,100,139,,100,,139,139,,139,139,139,139
Y,100,100,149,100,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,,149,,149,149,,149,149,100,149
Y,139,139,149,139,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,,149,,149,149,,149,149,139,149
Y,139,139,149,139,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,,149,,149,149,,149,149,139,149
Y,439,439,449,439,479,399,469,439,439,419,419,469,379,389,399,419,479,449,459,439,359,439,,449,439,359,439,439,439,439
Y,489,489,489,489,519,449,519,469,499,479,489,519,419,449,449,519,519,519,519,519,419,499,,519,519,419,489,519,489,499
Y,539,539,539,539,579,499,539,539,539,519,539,539,459,479,499,549,539,549,559,539,459,539,,549,569,459,549,539,539,519
Y,479,479,479,479,469,439,539,489,539,469,539,529,429,419,439,519,459,529,529,489,419,529,,489,499,419,479,499,479,469
Y,479,479,479,479,469,439,539,489,539,469,539,529,429,419,439,519,459,529,529,489,419,529,,489,499,419,479,499,479,469
Y,79,79,40,79,40,105,79,40,79,40,79,79,40,50,105,79,40,79,79,40,30,79,,40,40,30,40,40,79,40
Y,39,39,30,39,30,,30,30,30,30,30,30,40,39,,30,30,30,30,30,30,30,,30,30,30,30,30,39,30
Y,659,659,679,659,689,,,669,,699,,,,,,,679,,,699,,,,669,669,,669,689,659,689
Y,219,219,140,219,140,319,165,140,165,140,165,165,275,200,319,165,140,165,165,140,200,165,,140,140,200,140,140,219,140
Y,199,199,249,199,249,119,,249,,249,,,300,130,119,,249,,,239,75,,,249,249,75,249,249,199,229
Y,289,289,200,289,200,319,205,200,205,200,205,205,250,150,319,205,200,205,205,200,250,205,,200,200,250,200,200,289,200
Y,439,439,389,439,389,359,470,389,470,389,470,470,439,389,359,470,389,470,470,389,339,470,,389,389,339,389,389,439,389
Y,599,599,589,,599,519,549,599,629,599,579,619,479,459,519,549,629,529,579,569,629,599,,589,599,669,589,599,599,599
Y,249,249,279,249,269,199,259,319,199,289,199,259,149,199,199,199,269,199,199,269,229,259,,259,289,229,269,279,249,289
Y,89,89,119,89,119,99,99,139,99,119,99,99,59,49,99,99,119,99,99,119,99,99,,119,119,99,119,119,89,119
Y,159,159,109,159,109,159,60,109,60,109,60,90,179,75,159,60,109,60,60,109,100,60,,109,109,100,109,109,159,109
Y,679,679,679,679,679,659,779,679,769,659,779,769,699,659,659,779,669,769,779,649,549,779,,669,669,549,679,659,679,679
Y,979,979,999,979,999,969,1119,989,1109,999,1119,1109,979,929,969,1109,1009,1099,1109,979,859,1109,,999,1009,859,1009,999,979,1009
Y,1029,1029,1059,1029,1059,1019,1169,1029,1159,1039,1169,1159,1049,1009,1019,1169,1059,1159,1169,1019,929,1169,,1069,1059,929,1059,1049,1029,1059
Y,719,719,729,719,759,699,859,759,849,749,,849,739,699,699,859,719,819,859,749,649,859,,719,699,649,729,749,719,759
Y,1079,1079,1129,1079,1089,1029,1209,1099,1199,1069,1219,1199,1059,1029,1029,1209,1069,1199,1209,1099,989,1209,,1129,1119,989,1129,1069,1079,1099
Y,879,879,819,879,849,849,919,899,929,879,919,929,889,779,849,919,849,929,919,849,689,919,,819,849,689,819,849,879,849
Y,1279,1279,1099,1279,1099,1239,1289,1099,1289,1099,1289,1289,1269,,1239,1289,1099,1289,1289,1099,1049,1289,,1069,1069,1049,1079,1069,1279,1079
Y,299,299,299,299,299,259,319,299,319,299,329,329,279,279,259,319,299,319,319,299,269,319,,299,319,269,299,299,299,289
Y,1339,1339,1169,1339,1169,1289,1369,1159,1359,1169,1359,1359,1339,,1289,1359,1169,1369,1359,1149,1099,1359,,1159,1169,1099,1169,1169,1339,1149
Y,889,889,879,889,899,859,959,949,959,929,959,939,899,799,859,959,899,939,959,919,789,959,,869,899,789,889,919,889,899
Y,1289,1289,1129,1289,1129,1249,1319,1119,1319,1119,1319,1319,1279,1139,1249,1319,1119,1319,1319,1119,1148,1319,,1099,1089,1148,1099,1089,1289,1099
Y,1349,1349,1189,1349,1189,1299,1389,1189,1379,1189,1379,1379,1349,1229,1299,1379,1189,1389,1379,1199,1188,1379,,1179,1189,1188,1189,1189,1349,1169
Y,139,139,139,139,139,139,100,139,100,139,100,100,139,139,139,100,139,100,100,139,129,100,,139,139,129,139,139,139,139
Y,100,100,149,100,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,149,149,,149,149,149,149,149,100,149
Y,139,139,149,139,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,149,149,,149,149,149,149,149,139,149
Y,139,139,149,139,149,149,149,149,149,149,149,149,139,139,149,149,149,149,149,149,149,149,,149,149,149,149,149,139,149
Y,699,699,669,699,669,649,,669,,669,,,629,589,649,,659,,,679,599,,,659,679,599,649,679,699,679
Y,999,999,,999,,,,,,,,,899,,,,,,,,949,,,,,949,,,999,
Y,319,319,220,319,220,349,350,220,350,220,350,350,429,319,349,350,220,350,350,220,250,350,,220,220,250,220,220,319,220
Y,269,269,259,269,259,249,279,259,289,269,289,269,259,199,249,279,249,279,289,229,249,289,,249,259,249,259,249,269,239
Y,679,679,,679,,,,,,,,,,,,,,,,,,,,,,,,,679,
Y,319,319,329,319,339,299,369,349,369,339,349,349,279,279,299,359,329,349,349,329,299,359,,349,359,319,339,329,319,339
Y,839,839,839,839,829,819,819,799,879,839,879,829,769,829,819,879,789,829,869,799,829,869,,889,829,829,899,799,839,869
Y,439,439,419,439,459,399,449,449,479,459,459,459,475,389,399,499,449,439,449,399,499,459,,399,449,499,429,449,439,419
Y,389,389,359,389,359,339,429,369,439,399,439,459,369,359,339,449,399,439,439,359,359,449,,379,389,349,399,369,389,399
Y,549,549,649,549,679,519,679,679,719,669,699,719,519,499,519,699,679,689,719,649,499,719,,649,669,529,679,649,549,649
Y,289,289,259,289,259,219,259,259,259,259,259,259,299,139,219,259,259,259,258,259,199,258,,259,259,199,259,259,289,259
Y,1799,1799,2399,1799,2399,1949,2024,2399,2024,2399,2029,2024,2399,1800,1949,2024,2399,2024,2024,2399,,2024,,2399,2399,,2399,2399,1799,2399
Y,199,199,239,199,229,189,149,229,149,239,149,199,189,159,189,119,229,119,129,199,179,119,,229,229,179,239,239,199,199
Y,329,329,299,329,339,,379,279,379,289,379,379,399,259,,379,288,379,379,299,279,379,,299,279,279,299,289,329,299
Y,239,239,159,239,159,99,60,159,60,159,60,174,125,125,99,60,159,60,60,159,179,60,,159,159,179,159,159,239,159
Y,659,659,719,659,699,649,819,699,809,699,809,809,659,639,649,809,699,809,819,689,639,809,,699,719,619,699,719,659,699
Y,949,949,979,949,979,939,1019,999,1059,979,1059,1019,919,929,939,1059,949,1019,1059,968,979,1059,,958,948,979,989,989,949,969
Y,519,519,599,519,619,469,689,599,689,629,679,679,300,499,469,689,599,689,699,629,559,699,,569,569,529,599,619,519,619
Y,249,249,199,249,239,229,259,219,259,219,259,239,225,239,229,259,219,259,259,219,239,259,,239,219,239,219,219,249,219
Y,259,259,279,259,279,249,309,259,319,289,319,319,289,199,249,309,279,309,309,259,259,309,,279,269,259,289,279,259,279
Y,419,419,469,419,469,399,449,459,469,469,469,469,399,399,399,469,469,449,469,439,419,469,,469,479,399,469,449,419,459
Y,599,599,699,599,699,669,,699,,699,,,769,539,669,,699,,,699,700,,,699,699,700,699,699,599,699
Y,369,369,379,369,359,369,399,369,429,359,429,459,369,359,369,419,359,399,429,389,349,419,,379,369,329,379,359,369,399
Y,299,299,209,299,249,289,269,229,269,229,269,249,149,249,289,269,229,269,269,229,249,269,,249,229,249,229,229,299,229
Y,979,979,1019,979,999,899,1089,979,1119,1019,1119,1099,879,879,899,1099,1019,1079,1099,999,919,1099,,1019,1019,899,999,999,979,989
Y,999,999,1049,999,999,929,1049,959,1069,999,1089,1069,939,919,929,1069,1019,1069,1069,999,889,1069,,1039,1019,889,989,1019,999,969
Y,1219,1219,1149,1219,1149,1199,1349,1139,1339,1149,1339,1339,1209,1189,1199,1339,1149,1349,1339,1129,1069,1339,,1139,1149,1069,1149,1149,1219,1129
Y,969,969,999,969,999,919,1139,969,1139,999,1149,1149,929,899,919,1139,999,1139,1139,979,919,1139,,1019,999,919,999,999,969,969
Y,1499,1499,1899,1499,1939,1679,1659,1919,1659,1899,1689,1689,1659,1159,1679,1619,1899,1579,1689,1899,1459,1699,,1919,1959,1459,1899,1899,1499,1919
Y,1099,1099,1099,1099,1099,,,1099,,1099,,,,,,,1099,,,1029,,,,1119,1099,,1099,1099,1099,1019
Y,999,999,1029,999,999,939,1099,999,1129,969,1139,1129,899,919,939,1129,1019,1089,1119,999,919,1139,,1029,1039,899,1029,999,999,999
Y,200,200,,200,,,,199,,199,,,,175,,,,,,199,,,,,,,,,200,
Y,1899,1899,2559,1899,2499,2219,2039,2579,2099,2559,2099,2089,1899,1549,2219,2099,2539,2079,2079,2589,1700,2089,,2529,2529,1700,2559,2529,1899,2519
Y,499,499,499,499,499,469,569,489,549,499,549,569,429,429,469,559,499,559,549,499,479,569,,499,499,479,499,499,499,499
Y,549,549,529,549,529,499,589,529,589,519,569,589,459,449,499,589,539,589,569,529,499,589,,529,529,499,539,539,549,539
Y,569,569,549,569,549,499,629,539,629,549,629,599,459,449,499,629,549,629,629,549,529,629,,539,539,529,539,539,569,549
Y,339,339,279,339,279,,279,,279,279,279,279,339,329,,279,279,279,279,279,219,279,,,279,219,279,279,339,279
Y,439,439,389,439,389,,489,389,489,389,489,489,389,369,,489,389,489,489,389,319,489,,389,389,319,389,389,439,389
Y,499,499,429,499,429,,529,429,529,429,529,539,439,419,,529,429,529,529,429,389,529,,429,429,389,429,429,499,429
Y,339,339,279,339,279,239,309,279,309,279,309,309,339,329,239,309,279,309,309,279,219,309,,279,279,219,279,279,339,279
Y,439,439,389,439,389,369,519,389,519,389,519,519,389,359,369,519,389,519,519,389,329,519,,389,389,329,389,389,439,389
Y,499,499,429,499,429,439,539,429,539,429,539,539,439,389,439,539,429,539,539,429,379,539,,429,429,379,429,429,499,429
Y,629,629,599,629,599,559,689,589,689,599,689,689,599,599,559,689,599,679,689,589,599,689,,599,599,599,599,599,629,599
Y,269,269,269,269,269,239,249,259,249,249,249,249,229,229,239,249,249,249,249,259,259,249,,249,249,259,249,269,269,259
Y,219,219,239,219,249,219,229,239,229,229,229,229,199,199,219,229,229,229,229,239,239,229,,229,229,239,229,249,219,239
Y,199,199,199,199,219,199,209,219,209,199,209,209,179,179,199,209,199,209,209,219,219,209,,199,199,219,199,219,199,219
Y,269,269,269,269,269,239,249,259,249,249,249,249,229,229,239,249,249,249,249,259,259,249,,249,249,259,249,269,269,259
Y,219,219,239,219,249,219,229,239,229,229,229,229,199,199,219,229,229,229,229,239,239,229,,229,229,239,229,249,219,239
Y,199,199,199,199,219,199,209,219,209,199,209,209,179,179,199,209,199,209,209,219,219,209,,199,199,219,199,219,199,219
Y,100,100,100,100,100,,100,100,100,100,100,100,100,100,,100,100,100,100,100,,100,,100,100,,100,100,100,100
Y,300,300,300,300,300,,300,300,300,300,300,300,300,300,,300,300,300,300,300,,300,,300,300,,300,300,300,300
Y,500,500,500,500,500,,500,500,500,500,500,500,500,500,,500,500,500,500,500,,500,,500,500,,500,500,500,500
Y,919,919,839,919,889,,829,829,869,879,889,899,979,939,,869,839,869,869,859,879,869,,879,869,859,889,839,919,879
Y,619,619,,619,,,,,,,,,460,460,,,,,,,579,,,,,579,,,619,
Y,809,809,,809,,,,,,,,,560,560,,,,,,,729,,,,,729,,,809,
Y,339,339,379,339,399,339,389,359,399,399,399,399,319,299,339,379,399,379,379,379,319,379,,389,399,319,389,379,339,369
Y,899,899,949,899,959,859,1039,929,1059,959,1059,1039,809,789,859,1029,959,1019,1029,949,839,1029,,949,959,839,959,949,899,929
Y,1149,1149,1079,1149,1079,1149,1269,1079,1269,1079,1269,1269,1129,1099,1149,1269,1079,1269,1269,1079,1019,1269,,1049,1049,1019,1059,1049,1149,1059
Y,939,939,969,939,959,889,1049,949,1069,929,1069,1069,829,839,889,1059,979,1029,1039,919,839,1059,,929,999,839,979,959,939,959
Y,899,899,959,899,959,879,1039,919,1039,959,1079,1099,849,839,879,1099,959,1099,1079,929,859,1079,,949,949,859,949,959,899,929
Y,869,869,989,869,1039,849,1029,999,1069,1029,1059,1069,829,789,849,1039,1039,1029,1059,999,819,1059,,959,1029,819,1029,969,869,989
Y,919,919,949,919,949,879,979,919,969,959,979,979,859,859,879,979,949,969,969,929,829,979,,939,929,829,929,949,919,929
Y,839,839,799,839,819,,759,779,799,829,819,839,869,879,,789,789,799,799,819,839,799,,829,819,839,839,779,839,829
Y,1029,1029,1049,1029,1049,,,1059,,1059,,,,,,,1059,,,989,,,,1049,1049,,1049,1059,1029,979
Y,119,119,45,119,45,89,40,40,40,45,40,40,40,40,89,40,45,40,40,40,30,40,,45,45,30,45,45,119,40
Y,119,119,35,119,35,89,40,40,40,35,40,40,40,40,89,40,35,40,40,40,15,40,,35,35,15,35,35,119,40
Y,119,119,50,119,50,89,40,40,40,50,40,40,40,40,89,40,50,40,40,40,15,40,,50,50,15,50,50,119,40
Y,100,100,45,100,45,80,55,45,55,45,55,55,40,40,80,55,45,55,55,45,35,45,,45,45,35,45,45,100,45
Y,199,199,189,199,229,179,249,199,249,199,249,229,129,229,179,249,199,249,249,199,179,249,,229,199,189,199,199,199,199
Y,39,39,30,39,30,,40,,40,30,40,40,40,20,,40,30,40,40,,50,40,,25,25,50,30,30,39,
Y,29,29,,29,,,40,,40,,40,40,40,20,,40,,40,40,,50,40,,,,50,,,29,
Y,40,40,30,40,30,39,30,30,30,30,30,30,25,25,39,30,30,30,30,30,30,30,,30,30,30,30,30,40,30
Y,60,60,60,60,60,60,60,60,60,60,60,60,25,60,60,60,60,60,60,60,60,60,,60,60,60,60,60,60,60
Y,199,199,179,199,179,179,145,169,145,179,145,145,200,75,179,145,179,145,145,169,100,145,,179,179,100,169,159,199,169
Y,1009,1009,1029,1009,1049,989,1159,1059,1149,1029,1139,1149,999,949,989,1149,1029,1139,1149,1029,949,1149,,1029,1039,929,1039,1029,1009,1029
Y,499,499,569,499,599,519,659,569,659,529,659,659,549,519,519,649,549,659,659,549,499,659,,519,529,499,529,529,499,579
Y,799,799,799,799,789,769,879,869,919,769,939,939,759,789,769,939,769,889,939,839,729,879,,839,759,729,839,799,799,839
Y,499,499,559,499,529,519,669,549,679,499,689,689,519,519,519,689,529,689,679,569,539,689,,539,569,499,549,559,499,559
Y,729,729,799,729,769,719,899,799,899,769,889,899,689,709,719,899,789,899,889,799,779,899,,779,799,779,799,799,729,799
Y,30,30,,30,,,,,,,,,25,,,,,,,,30,,,,,30,,,30,
Y,159,159,,159,,,,,,,,,100,75,,,,,,,100,,,,,100,,,159,
Y,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,,350,350,350,350,350,350,350
